Source,NCIP,Separated,Date,freq
SIM,2,YES,1920,22
SIM,2,YES,1921,23
STAT,5+,YES,2016,0.04325709563100801
STAT,5+,YES,2015,0.043265478682315645
STAT,5+,YES,2014,0.04327386555729038
STAT,5+,YES,2013,0.04328225641652296
STAT,5+,YES,2012,0.043290651302790494
STAT,5+,YES,2011,0.04329905014736621
STAT,5+,YES,2010,0.04330745275464172
STAT,5+,YES,2009,0.043315858782227185
STAT,5+,YES,2008,0.04332426775302967
STAT,5+,YES,2007,0.043332679095800644
STAT,5+,YES,2006,0.043341092149610495
STAT,5+,YES,2005,0.043349506180850275
STAT,5+,YES,2004,0.043357920463843604
STAT,5+,YES,2003,0.04336633430028713
STAT,5+,YES,2002,0.04337474706349829
STAT,5+,YES,2001,0.04338315817417102
STAT,5+,YES,2000,0.04339156719179924
SIM,0,NA,1939,716732
SIM,0,NA,1931,717935
SIM,2,YES,1995,22
SIM,0,NA,1932,717856
SIM,2,YES,1996,22
SIM,0,NA,1933,717665
SIM,2,YES,1993,22
SIM,0,NA,1934,717507
SIM,2,YES,1994,22
SIM,0,NA,1935,717377
SIM,2,YES,1999,23
SIM,0,NA,1936,717233
SIM,0,NA,1937,717053
SIM,2,YES,1997,22
SIM,0,NA,1938,716915
SIM,2,YES,1998,21
SIM,2,YES,1991,22
SIM,2,YES,1992,21
SIM,0,NA,1930,718129
SIM,2,YES,1990,22
SIM,0,NA,1942,716285
SIM,2,YES,1984,22
SIM,0,NA,1943,716139
SIM,2,YES,1985,23
SIM,0,NA,1944,715978
SIM,2,YES,1982,22
SIM,0,NA,1945,715857
SIM,2,YES,1983,22
SIM,0,NA,1946,715687
SIM,2,YES,1988,22
SIM,0,NA,1947,715535
SIM,2,YES,1989,22
SIM,0,NA,1948,715354
SIM,2,YES,1986,21
SIM,0,NA,1949,715228
SIM,2,YES,1987,22
SIM,2,YES,1980,22
SIM,2,YES,1981,22
SIM,0,NA,1940,716596
SIM,0,NA,1941,716444
SIM,0,NA,1917,720149
SIM,0,NA,1918,719976
SIM,0,NA,1919,719809
SIM,0,NA,1910,721220
SIM,0,NA,1911,721051
SIM,0,NA,1912,720881
SIM,0,NA,1913,720749
SIM,0,NA,1914,720596
SIM,0,NA,1915,720434
SIM,0,NA,1916,720254
SIM,0,NA,1928,718443
SIM,0,NA,1929,718282
SIM,0,NA,1920,719688
SIM,0,NA,1921,719502
SIM,0,NA,1922,719383
SIM,0,NA,1923,719142
SIM,0,NA,1924,719070
SIM,0,NA,1925,718901
SIM,0,NA,1926,718736
SIM,0,NA,1927,718574
SIM,2,YES,1959,23
SIM,2,YES,1957,20
SIM,2,YES,1958,23
SIM,2,YES,1951,22
SIM,0,NA,1975,711247
SIM,2,YES,1952,22
SIM,0,NA,1976,711136
SIM,0,NA,1977,710906
SIM,2,YES,1950,22
SIM,0,NA,1978,710840
SIM,0,NA,1979,710633
SIM,2,YES,1955,21
SIM,2,YES,1956,23
SIM,2,YES,1953,23
SIM,2,YES,1954,22
SIM,0,NA,1970,712001
SIM,0,NA,1971,711836
SIM,0,NA,1972,711730
SIM,0,NA,1973,711555
SIM,0,NA,1974,711383
SIM,2,YES,1948,23
SIM,2,YES,1949,22
SIM,2,YES,1946,22
SIM,2,YES,1947,22
SIM,0,NA,1986,709608
SIM,2,YES,1940,22
SIM,2,YES,1941,22
SIM,0,NA,1987,709420
SIM,0,NA,1988,709301
SIM,0,NA,1989,709101
SIM,2,YES,1944,22
SIM,2,YES,1945,22
SIM,2,YES,1942,23
SIM,2,YES,1943,22
STAT,0,NA,2001,275703.3514148025
STAT,0,NA,2002,275649.9216676721
SIM,0,NA,1980,710527
STAT,0,NA,2003,275596.5015373474
SIM,0,NA,1981,710354
STAT,0,NA,2004,275543.09084635554
SIM,0,NA,1982,710226
SIM,0,NA,1983,709982
SIM,0,NA,1984,709921
SIM,0,NA,1985,709731
STAT,0,NA,2000,275756.7910189558
SIM,2,YES,1979,22
SIM,0,NA,1953,714594
SIM,2,YES,1973,22
SIM,0,NA,1954,714448
SIM,2,YES,1974,22
SIM,0,NA,1955,714325
SIM,2,YES,1971,22
SIM,0,NA,1956,714159
SIM,2,YES,1972,22
SIM,0,NA,1957,713981
SIM,2,YES,1977,22
SIM,0,NA,1958,713853
SIM,2,YES,1978,22
SIM,0,NA,1959,713706
SIM,2,YES,1975,23
SIM,2,YES,1976,22
SIM,0,NA,1950,715051
SIM,2,YES,1970,22
SIM,0,NA,1951,714890
SIM,0,NA,1952,714779
SIM,2,YES,1968,22
SIM,2,YES,1969,22
SIM,0,NA,1964,712917
SIM,2,YES,1962,22
SIM,0,NA,1965,712804
SIM,2,YES,1963,21
SIM,0,NA,1966,712618
SIM,2,YES,1960,22
SIM,0,NA,1967,712473
SIM,2,YES,1961,22
SIM,0,NA,1968,712319
SIM,2,YES,1966,23
SIM,0,NA,1969,712195
SIM,2,YES,1967,21
SIM,2,YES,1964,23
SIM,2,YES,1965,22
SIM,0,NA,1960,713516
SIM,0,NA,1961,713418
SIM,0,NA,1962,713242
SIM,0,NA,1963,713084
STAT,1,NA,1919,146556.69542631417
STAT,1,NA,1917,146883.90093429232
STAT,1,NA,1918,146718.3715558719
STAT,1,NA,1915,147206.50282854235
STAT,1,NA,1916,147048.65984488034
STAT,1,NA,1913,147476.41118805634
STAT,1,NA,1914,147351.55034361838
STAT,1,NA,1911,147635.8259247651
STAT,1,NA,1912,147573.68117710698
SIM,5+,NO,2010,140
STAT,1,NA,1910,147654.60578763825
SIM,5+,NO,2002,128
SIM,5+,NO,2003,152
SIM,5+,NO,2000,147
SIM,5+,NO,2001,156
SIM,5+,NO,2006,139
SIM,5+,NO,2007,126
SIM,5+,NO,2004,141
SIM,5+,NO,2005,128
SIM,5+,NO,2008,124
SIM,5+,NO,2009,128
STAT,1,NA,1908,147534.0302146166
STAT,1,NA,1909,147623.20294240824
STAT,1,NA,1906,147158.10233745337
STAT,1,NA,1907,147380.76272599414
STAT,1,NA,1904,146487.53509747126
STAT,1,NA,1905,146861.5713732916
STAT,1,NA,1902,145496.51793086255
STAT,1,NA,1903,146033.2992069202
STAT,1,NA,1900,144173.3892836897
STAT,1,NA,1901,144876.55401248432
SIM,5+,NO,2013,125
SIM,5+,NO,2014,130
SIM,5+,NO,2011,124
SIM,5+,NO,2012,144
SIM,5+,NO,2015,1
STAT,2,NA,1980,127041.76920039683
STAT,2,NA,1981,127017.14461466671
STAT,2,NA,1982,126992.5272959791
STAT,2,NA,1983,126967.91718344281
STAT,2,NA,1984,126943.31387568823
STAT,2,NA,1974,127189.6642227148
STAT,2,NA,1975,127164.9993452996
STAT,2,NA,1976,127140.34012000769
STAT,2,NA,1977,127115.68687946892
STAT,2,NA,1978,127091.04042065331
STAT,2,NA,1979,127066.40113241265
STAT,2,NA,1990,126795.8126977504
STAT,2,NA,1991,126771.24471938342
STAT,2,NA,1992,126746.6802463884
STAT,2,NA,1993,126722.1190807992
STAT,2,NA,1994,126697.56110284688
STAT,2,NA,1995,126673.00631478532
STAT,2,NA,1985,126918.71700379824
STAT,2,NA,1986,126894.12606631898
STAT,2,NA,1987,126869.54064524003
STAT,2,NA,1988,126844.96027120428
STAT,2,NA,1989,126820.38442786515
STAT,2,NA,1996,126648.45478244445
STAT,2,NA,1997,126623.90663327901
STAT,2,NA,1998,126599.3620571446
STAT,2,NA,1999,126574.82130464907
STAT,2,NA,1940,128030.39315506902
STAT,2,NA,1930,128238.16392933896
STAT,2,NA,1931,128226.16681919042
STAT,2,NA,1932,128210.49771623473
STAT,2,NA,1933,128192.1058611032
STAT,5+,NO,1930,605.0801313287134
STAT,2,NA,1934,128171.74270316106
STAT,5+,NO,1931,604.961977282749
STAT,2,NA,1935,128149.81024876938
STAT,2,NA,1936,128126.85921919487
STAT,5+,NO,1932,604.8445383124356
STAT,2,NA,1937,128103.23618881132
STAT,5+,NO,1933,604.7274740419494
STAT,2,NA,1938,128079.21416721314
STAT,5+,NO,1934,604.6109817816966
STAT,2,NA,1939,128054.90685765153
STAT,5+,NO,1935,604.4950098970445
STAT,5+,NO,1936,604.3796001561311
STAT,5+,NO,1937,604.2643902092001
STAT,5+,NO,1938,604.1492949866897
STAT,5+,NO,1939,604.0343390934098
STAT,0,NA,1907,303324.44701156375
STAT,0,NA,1908,300313.58489974006
STAT,0,NA,1909,297571.433314247
STAT,0,NA,1903,318112.09612864524
STAT,0,NA,1904,314004.1732969874
STAT,0,NA,1905,310169.32265611185
STAT,0,NA,1906,306609.2508418842
STAT,0,NA,1900,332021.8928394947
STAT,0,NA,1901,327127.03739825997
STAT,0,NA,1902,322488.34536668385
STAT,2,NA,1950,127782.6343285939
STAT,2,NA,1951,127757.84443958069
STAT,2,NA,1941,128005.76166750533
STAT,2,NA,1942,127981.04499863581
STAT,2,NA,1943,127956.2811504291
STAT,2,NA,1944,127931.48625982873
STAT,2,NA,1945,127906.67831376013
STAT,2,NA,1946,127881.86576852923
STAT,5+,NO,1920,606.2829421678207
STAT,2,NA,1947,127857.04898809137
STAT,5+,NO,1921,606.1622808316444
STAT,2,NA,1948,127832.23706773554
STAT,5+,NO,1922,606.043048601433
STAT,2,NA,1949,127807.43090081944
STAT,5+,NO,1923,605.9230036814358
STAT,5+,NO,1924,605.801963053915
STAT,5+,NO,1925,605.6803723086666
STAT,5+,NO,1926,605.559267944007
STAT,5+,NO,1927,605.4392563644981
STAT,5+,NO,1928,605.3191687475254
STAT,5+,NO,1929,605.1993748703192
STAT,2,NA,1960,127535.23131062168
STAT,2,NA,1961,127510.53595736004
STAT,2,NA,1962,127485.84439482659
STAT,2,NA,1952,127733.06604217149
STAT,2,NA,1953,127708.30065971782
STAT,5+,NO,1950,602.7536400992384
STAT,2,NA,1954,127683.54733726764
STAT,2,NA,1955,127658.80514053
STAT,5+,NO,1951,602.6355175672356
STAT,5+,NO,1952,602.5174715848649
STAT,2,NA,1956,127634.07347173424
STAT,2,NA,1957,127609.35137150095
STAT,5+,NO,1953,602.399447738501
STAT,2,NA,1958,127584.6379892312
STAT,5+,NO,1954,602.2814562364659
STAT,2,NA,1959,127559.93160608935
STAT,5+,NO,1955,602.1635850615799
STAT,5+,NO,1956,602.0459081233128
STAT,5+,NO,1957,601.9285274964205
STAT,5+,NO,1958,601.8113702386854
STAT,5+,NO,1959,601.6944533956843
STAT,2,NA,1970,127288.36504566304
STAT,2,NA,1971,127263.68537681167
STAT,2,NA,1972,127239.00804700163
STAT,2,NA,1973,127214.3340092402
STAT,2,NA,1963,127461.15549167898
STAT,2,NA,1964,127436.4683254561
STAT,2,NA,1965,127411.78233718078
STAT,5+,NO,1940,603.9193045709648
STAT,2,NA,1966,127387.09739808092
STAT,5+,NO,1941,603.8040540311605
STAT,2,NA,1967,127362.41313535621
STAT,5+,NO,1942,603.6886395735542
STAT,2,NA,1968,127337.729385142
STAT,2,NA,1969,127313.04664608891
STAT,5+,NO,1943,603.5729985675963
STAT,5+,NO,1944,603.4570150945581
STAT,5+,NO,1945,603.3405944839257
STAT,5+,NO,1946,603.2236787489313
STAT,5+,NO,1947,603.1065498916228
STAT,5+,NO,1948,602.9892021897177
STAT,5+,NO,1949,602.8715528933323
STAT,0,NA,1936,279205.576398503
STAT,0,NA,1937,279148.86561989866
STAT,0,NA,1938,279093.1314594955
STAT,0,NA,1939,279038.01441980444
SIM,2,YES,2006,22
STAT,0,NA,1932,279455.4832800815
SIM,2,YES,2007,22
STAT,0,NA,1933,279387.5739506744
SIM,2,YES,2004,22
STAT,0,NA,1934,279324.1170415483
SIM,2,YES,2005,22
STAT,0,NA,1935,279263.7425225913
SIM,2,YES,2008,22
STAT,0,NA,1930,279612.0130068496
SIM,2,YES,2009,22
STAT,0,NA,1931,279529.5539759248
SIM,2,YES,2002,22
SIM,2,YES,2003,22
SIM,2,YES,2000,22
SIM,2,YES,2001,21
STAT,0,NA,1947,278604.3449094576
STAT,0,NA,1948,278550.3693277885
STAT,0,NA,1949,278496.4026801719
STAT,0,NA,1943,278820.46517370077
STAT,0,NA,1944,278766.37983331137
STAT,0,NA,1945,278712.3414960908
STAT,0,NA,1946,278658.3344415632
STAT,0,NA,1940,278983.30926185806
STAT,0,NA,1941,278928.880809042
STAT,0,NA,1942,278874.6189449552
STAT,2,NA,1900,111233.27582200625
STAT,2,NA,1901,112751.84347045202
STAT,2,NA,1902,114203.08520435893
STAT,2,NA,1903,115584.58412400688
STAT,2,NA,1904,116893.74315668072
STAT,2,NA,1905,118128.59334872074
STAT,2,NA,1906,119287.26572947305
STAT,2,NA,1907,120368.15842971503
STAT,2,NA,1908,121370.19401960612
STAT,2,NA,1909,122292.78503077955
STAT,0,NA,1918,283298.2888442593
STAT,5+,NO,1909,607.5395160426161
STAT,0,NA,1919,282594.2947490094
STAT,0,NA,1914,287602.2562542637
STAT,0,NA,1915,286268.5466158694
STAT,0,NA,1916,285118.1095016501
STAT,0,NA,1917,284133.7893169612
STAT,0,NA,1910,295092.75987491664
STAT,0,NA,1911,292868.45363936655
STAT,0,NA,1912,290886.99864822574
STAT,0,NA,1913,289136.8552251948
SIM,1,YES,1854,30
STAT,2,NA,1910,123136.0677712326
STAT,2,NA,1911,123900.81334399834
SIM,1,YES,1856,29
STAT,2,NA,1912,124588.18734933843
SIM,1,YES,1855,30
STAT,2,NA,1913,125200.35273086422
SIM,1,YES,1858,31
STAT,2,NA,1914,125740.22711282228
STAT,5+,NO,1910,607.4297160100774
SIM,1,YES,1857,30
STAT,2,NA,1915,126211.00615096897
STAT,5+,NO,1911,607.314722657855
STAT,5+,NO,1912,607.200911554441
STAT,2,NA,1916,126617.07660713192
SIM,1,YES,1859,30
STAT,5+,NO,1913,607.089614112401
STAT,2,NA,1917,126962.82831560734
STAT,2,NA,1918,127253.63869016532
STAT,5+,NO,1914,606.9781820873957
STAT,5+,NO,1915,606.8664684208329
STAT,2,NA,1919,127494.75937324182
STAT,5+,NO,1916,606.7495758693016
STAT,5+,NO,1917,606.633897849584
STAT,5+,NO,1918,606.5184630384106
STAT,5+,NO,1919,606.4015080759559
STAT,0,NA,1929,279705.8276757125
STAT,0,NA,1925,280280.8013536952
STAT,0,NA,1926,280095.84623973607
STAT,0,NA,1927,279942.67594922404
STAT,0,NA,1928,279814.4489400623
STAT,0,NA,1921,281516.17852585943
STAT,0,NA,1922,281111.7222070007
STAT,0,NA,1923,280778.6740757198
STAT,0,NA,1924,280505.36984897184
STAT,0,NA,1920,282005.5825999817
SIM,2,YES,2010,22
STAT,2,NA,1920,127691.41443964737
STAT,2,NA,1921,127848.99565435026
STAT,2,NA,1922,127972.49917650135
SIM,2,YES,2013,22
STAT,2,NA,1923,128066.81398714715
SIM,2,YES,2014,21
STAT,2,NA,1924,128136.66577148985
SIM,2,YES,2011,21
STAT,2,NA,1925,128186.04277473068
SIM,2,YES,2012,22
STAT,5+,NO,1900,608.6043695565181
STAT,2,NA,1926,128218.55173432187
STAT,2,NA,1927,128237.56187592109
STAT,5+,NO,1901,608.4803277819357
STAT,2,NA,1928,128245.57672894107
STAT,5+,NO,1902,608.3611818137234
STAT,2,NA,1929,128245.21468008817
STAT,5+,NO,1903,608.2398550068243
STAT,5+,NO,1904,608.1204544206037
STAT,5+,NO,1905,608.001691861004
STAT,5+,NO,1906,607.8839244388666
STAT,5+,NO,1907,607.7669758044207
STAT,5+,NO,1908,607.6519822671332
STAT,0,NA,1859,662878.614244856
SIM,0,NA,1898,723056
STAT,0,NA,1855,711631.1871127976
SIM,0,NA,1899,722896
STAT,0,NA,1856,704998.9670142627
STAT,0,NA,1857,689806.9387932376
STAT,0,NA,1858,675840.6418236742
SIM,1,YES,1870,30
STAT,5+,NO,1890,609.8614897295729
SIM,1,YES,1872,30
STAT,5+,NO,1891,609.7184205584545
SIM,1,YES,1871,30
STAT,5+,NO,1892,609.6122095670995
SIM,0,NA,1890,724281
SIM,1,YES,1874,29
STAT,5+,NO,1893,609.4987688678931
SIM,0,NA,1891,724161
SIM,1,YES,1873,30
STAT,5+,NO,1894,609.3749913041194
SIM,0,NA,1892,723969
SIM,1,YES,1876,30
STAT,0,NA,1860,650789.8036108939
STAT,5+,NO,1895,609.2365562081525
SIM,0,NA,1893,723827
SIM,1,YES,1875,30
STAT,0,NA,1861,639412.7605350951
STAT,5+,NO,1896,609.1124903624226
SIM,0,NA,1894,723687
SIM,1,YES,1878,30
STAT,5+,NO,1897,608.9851813736416
SIM,0,NA,1895,723531
SIM,1,YES,1877,30
STAT,5+,NO,1898,608.8560614268484
SIM,0,NA,1896,723352
STAT,5+,NO,1899,608.7294737084039
SIM,0,NA,1897,723205
SIM,1,YES,1879,29
STAT,0,NA,1866,589307.7774766955
STAT,0,NA,1867,580105.5044777975
STAT,0,NA,1868,571055.4111517866
STAT,0,NA,1869,562136.228398496
STAT,0,NA,1862,628614.78016087
STAT,0,NA,1863,618287.9608225357
SIM,1,YES,1861,29
STAT,0,NA,1864,608342.4512189616
STAT,5+,NO,1880,610.591691143236
SIM,1,YES,1860,30
STAT,0,NA,1865,598703.4535972225
STAT,5+,NO,1881,610.9416257278046
SIM,1,YES,1863,31
STAT,5+,NO,1882,610.9868593253955
SIM,1,YES,1862,30
STAT,0,NA,1870,553316.8900900185
STAT,5+,NO,1883,610.7461428535989
SIM,1,YES,1865,30
STAT,0,NA,1871,544585.2815296499
STAT,5+,NO,1884,611.1689416941825
SIM,1,YES,1864,30
STAT,0,NA,1872,535931.3322343628
STAT,5+,NO,1885,611.2162514945776
SIM,1,YES,1867,29
STAT,5+,NO,1886,610.9539356960651
SIM,1,YES,1866,30
STAT,5+,NO,1887,610.5064953154018
SIM,1,YES,1869,31
STAT,5+,NO,1888,609.8098053041193
SIM,1,YES,1868,30
STAT,5+,NO,1889,609.9892702223439
SIM,0,NA,1876,726444
SIM,0,NA,1877,726290
SIM,0,NA,1878,726158
SIM,1,YES,1890,29
SIM,0,NA,1879,725983
SIM,1,YES,1892,29
SIM,1,YES,1891,30
SIM,1,YES,1894,30
SIM,1,YES,1893,30
SIM,1,YES,1896,29
SIM,1,YES,1895,30
SIM,0,NA,1870,727397
SIM,1,YES,1898,30
SIM,0,NA,1871,727228
SIM,1,YES,1897,30
SIM,0,NA,1872,727071
SIM,0,NA,1873,726932
SIM,1,YES,1899,29
SIM,0,NA,1874,726770
SIM,0,NA,1875,726612
SIM,0,NA,1887,724747
SIM,0,NA,1888,724638
SIM,0,NA,1889,724407
SIM,1,YES,1881,30
SIM,1,YES,1880,30
SIM,1,YES,1883,30
SIM,1,YES,1882,30
SIM,1,YES,1885,30
SIM,0,NA,1880,725811
SIM,1,YES,1884,30
SIM,0,NA,1881,725687
SIM,1,YES,1887,29
SIM,0,NA,1882,725526
SIM,1,YES,1886,30
SIM,0,NA,1883,725381
SIM,1,YES,1889,30
SIM,0,NA,1884,725198
SIM,1,YES,1888,30
SIM,0,NA,1885,725105
SIM,0,NA,1886,724879
STAT,0,NA,1899,337163.9791418453
STAT,0,NA,1895,360020.5727533841
STAT,0,NA,1896,353982.9562937594
STAT,0,NA,1897,348154.665130303
STAT,0,NA,1898,342544.83781377476
STAT,5+,NO,1855,901.3116715343496
STAT,5+,NO,1856,941.4268559312442
STAT,5+,NO,1857,969.5367186171068
STAT,5+,NO,1858,987.5895044855291
STAT,5+,NO,1859,957.6604494569616
STAT,0,NA,1877,493645.10871925036
STAT,0,NA,1878,485377.8301497053
STAT,0,NA,1879,477178.8156072742
STAT,0,NA,1873,527346.0819355164
STAT,0,NA,1874,518828.2841876905
STAT,0,NA,1875,510371.31532384496
STAT,0,NA,1876,501976.6024076234
STAT,5+,NO,1870,633.6825184952143
STAT,0,NA,1880,469051.0390821747
STAT,5+,NO,1871,628.764718239614
STAT,0,NA,1881,460999.92534925137
STAT,5+,NO,1872,619.0365170713976
STAT,0,NA,1882,453029.8952742243
STAT,5+,NO,1873,603.5223135077944
STAT,0,NA,1883,445146.7780496515
STAT,5+,NO,1874,612.6609871423935
STAT,5+,NO,1875,614.2083246708554
STAT,5+,NO,1876,613.754187963732
STAT,5+,NO,1877,611.2963379208369
STAT,5+,NO,1878,606.8209220643889
STAT,5+,NO,1879,609.9180183658453
STAT,5+,NA,2015,19228.11065493961
STAT,5+,NA,2014,19231.837804503786
STAT,5+,NA,2013,19235.56559763469
STAT,5+,NA,2012,19239.294046599516
STAT,5+,NA,2016,19224.384141963652
STAT,0,NA,1888,407269.7587302688
STAT,0,NA,1889,400054.6002659511
STAT,0,NA,1884,437357.05446301505
STAT,0,NA,1885,429667.38654210675
STAT,0,NA,1886,422084.635850845
STAT,0,NA,1887,414616.0433407771
STAT,0,NA,1891,386050.97617547505
STAT,5+,NO,1860,919.8383302932406
STAT,0,NA,1892,379281.6224324409
STAT,5+,NO,1861,880.1487695642643
STAT,0,NA,1893,372679.8302955049
STAT,5+,NO,1862,836.1520007743659
STAT,0,NA,1894,366256.2660279508
STAT,5+,NO,1863,789.9558026359022
STAT,5+,NO,1864,760.8046054634351
STAT,5+,NO,1865,729.930588304908
STAT,5+,NO,1866,698.9907402135551
STAT,0,NA,1890,392978.4786380427
STAT,5+,NO,1867,664.9659978075665
STAT,5+,NO,1868,625.9102148889029
STAT,5+,NO,1869,634.8183784023754
STAT,1,NA,1999,143513.74128884223
STAT,1,NA,1997,143569.40803767362
STAT,1,NA,1998,143541.5724399852
STAT,1,NA,1995,143625.0901116935
STAT,1,NA,1996,143597.24745255895
STAT,1,NA,1988,143820.05411861656
STAT,1,NA,1989,143792.19507066128
STAT,1,NA,1986,143875.78345079813
STAT,1,NA,1987,143847.91662654476
STAT,1,NA,1984,143931.53375252488
STAT,1,NA,1985,143903.65550831525
STAT,1,NA,1993,143680.78327787583
STAT,1,NA,1994,143652.93551952316
STAT,1,NA,1991,143736.4849294113
STAT,1,NA,1992,143708.63310861538
STAT,1,NA,1990,143764.33883323165
STAT,1,NA,1979,144071.05280038738
STAT,1,NA,1977,144126.9330492116
STAT,1,NA,1978,144098.98738562764
STAT,1,NA,1975,144182.8559529081
STAT,1,NA,1976,144154.88951535444
STAT,1,NA,1973,144238.81581257776
STAT,1,NA,1974,144210.83177599023
STAT,1,NA,1982,143987.31306946644
STAT,1,NA,1983,143959.4192742858
STAT,1,NA,1980,144043.12919930738
STAT,1,NA,1981,144015.21615708832
STAT,1,NA,1968,144378.80539252103
STAT,1,NA,1969,144350.80382481418
STAT,1,NA,1966,144434.80395081086
STAT,1,NA,1967,144406.80591882017
STAT,1,NA,1964,144490.79042655465
STAT,1,NA,1965,144462.7988696281
STAT,1,NA,1962,144546.76311009921
STAT,1,NA,1963,144518.77837068285
STAT,1,NA,1971,144294.80291178785
STAT,1,NA,1972,144266.80677412596
STAT,1,NA,1970,144322.80239581855
STAT,1,NA,1959,144630.71158238998
SIM,0,NA,1854,727729
STAT,1,NA,1957,144686.69253038548
SIM,0,NA,1855,729750
STAT,1,NA,1958,144658.6990493024
SIM,0,NA,1856,729542
STAT,1,NA,1955,144742.7097697993
SIM,0,NA,1857,729444
STAT,1,NA,1956,144714.69523510814
SIM,0,NA,1858,729235
STAT,1,NA,1953,144798.78484002172
SIM,0,NA,1859,729057
STAT,1,NA,1954,144770.73886327905
STAT,1,NA,1951,144854.9374051832
STAT,1,NA,1952,144826.85023647893
STAT,1,NA,1960,144602.72788444033
STAT,1,NA,1961,144574.74571996633
STAT,1,NA,1948,144939.32239538763
STAT,1,NA,1949,144911.17330011
SIM,0,NA,1865,728166
STAT,1,NA,1946,144995.68038883398
SIM,0,NA,1866,728029
STAT,1,NA,1947,144967.49111129655
SIM,0,NA,1867,727869
STAT,1,NA,1944,145052.11065662658
SIM,0,NA,1868,727698
STAT,1,NA,1945,145023.88499515853
SIM,0,NA,1869,727562
STAT,1,NA,1942,145108.63632685115
STAT,1,NA,1943,145080.36028952186
STAT,1,NA,1940,145165.34610875905
STAT,1,NA,1941,145136.9573082551
STAT,1,NA,1950,144883.0462310254
SIM,0,NA,1860,728956
SIM,0,NA,1861,728807
SIM,0,NA,1862,728655
SIM,0,NA,1863,728464
SIM,0,NA,1864,728330
STAT,1,NA,1939,145193.8710857236
STAT,1,NA,1937,145251.62192753915
STAT,1,NA,1938,145222.59062544862
STAT,1,NA,1935,145311.52940314997
STAT,1,NA,1936,145281.1910273284
STAT,1,NA,1933,145376.0838142039
STAT,1,NA,1934,145343.04337654536
STAT,1,NA,1931,145449.89546394063
STAT,1,NA,1932,145411.4408708108
STAT,1,NA,1930,145492.40329999034
STAT,1,NA,1928,145594.09009683953
STAT,1,NA,1929,145540.13560766418
STAT,1,NA,1926,145726.97433415978
STAT,1,NA,1927,145656.01107635582
STAT,1,NA,1924,145902.0912839337
STAT,1,NA,1925,145808.64789265327
STAT,1,NA,1922,146127.31314560713
STAT,1,NA,1923,146008.1183266864
STAT,1,NA,1920,146402.72013529044
STAT,1,NA,1921,146259.1133519704
STAT,2,NA,1897,106300.1958347848
STAT,2,NA,1898,108004.82447175989
STAT,2,NA,1899,109650.10293100793
STAT,4,NA,1902,34151.35793193216
STAT,4,NA,1901,33622.84020634707
STAT,4,NA,1900,33071.430399421515
STAT,4,NA,1906,36029.69251486145
STAT,4,NA,1905,35596.39521227674
STAT,4,NA,1904,35138.813093898985
STAT,4,NA,1903,34656.84884288207
STAT,4,NA,1909,37182.75610641389
STAT,4,NA,1908,36822.67134789799
STAT,4,NA,1907,36438.489951058815
STAT,2,NA,1860,12305.17728765587
STAT,2,NA,1861,15889.47988178838
STAT,2,NA,1862,19518.418479258584
STAT,2,NA,1863,23097.016931618524
STAT,2,NA,1855,2487.483508148759
STAT,2,NA,1856,2251.556152334497
STAT,2,NA,1857,3571.552442988992
STAT,2,NA,1858,5920.712542426661
STAT,2,NA,1859,8921.392018949684
STAT,2,NA,1870,44971.689219497355
STAT,2,NA,1871,47716.04009583288
STAT,2,NA,1872,50398.500351027615
STAT,2,NA,1873,53027.50543966568
STAT,2,NA,1874,55621.49949894772
STAT,2,NA,1864,26580.560234165223
STAT,2,NA,1865,29938.559957494297
STAT,2,NA,1866,33167.09616327183
STAT,2,NA,1867,36268.623899060534
STAT,2,NA,1868,39254.77752296427
STAT,2,NA,1869,42157.07404436614
STAT,2,NA,1880,70495.11490446157
STAT,2,NA,1881,72875.80854086297
STAT,2,NA,1882,75228.50543275259
STAT,2,NA,1883,77552.49141139447
STAT,2,NA,1884,79847.13181839943
STAT,2,NA,1885,82110.99499309369
STAT,2,NA,1875,58175.757453381986
STAT,2,NA,1876,60698.456075557486
STAT,2,NA,1877,63190.269500042334
STAT,2,NA,1878,65651.90518225604
STAT,2,NA,1879,68087.76653600263
STAT,2,NA,1890,92922.07409599527
STAT,2,NA,1891,94971.40550194604
STAT,2,NA,1892,96978.34391653838
STAT,2,NA,1893,98940.85658721223
STAT,2,NA,1894,100856.75919038574
STAT,2,NA,1895,102723.64235658418
STAT,2,NA,1896,104538.96590456118
STAT,2,NA,1886,84343.00989571317
STAT,2,NA,1887,86541.47812100526
STAT,2,NA,1888,88705.15907544478
STAT,2,NA,1889,90832.68426975928
STAT,5+,NA,2004,19269.147774889992
STAT,5+,NA,2003,19272.883113266787
STAT,5+,NA,2002,19276.619316537282
STAT,5+,NA,2001,19280.356386462907
STAT,5+,NA,2008,19254.214776569137
STAT,5+,NA,2007,19257.946812966646
STAT,5+,NA,2006,19261.6796435511
STAT,5+,NA,2005,19265.413290054603
STAT,4,NA,1982,39808.54555466826
STAT,4,NA,1981,39816.261129354265
STAT,4,NA,1980,39823.97848033381
STAT,5+,NA,2009,19250.48350862617
STAT,4,NA,1986,39777.699458693125
STAT,4,NA,1985,39785.40877351447
STAT,4,NA,1984,39793.119490279656
STAT,4,NA,1983,39800.83172073701
STAT,4,NA,1979,39831.6976907597
STAT,4,NA,1978,39839.41886135831
