Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180703-194849:273,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,668834,15625,TRUE,58439,1y,10y,139985,280757,280757,1/1/1855,01/01/2015,112.589444,885.394367,3.06E-06,src/main/resources/valipop/results/batch54-fs/20180703-194849:273,0,0,1,0,TRUE,147,6256.615192,NONE,11,709.9969713
20180703-201534:291,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,588642,15625,TRUE,58439,1y,10y,127784,241540,241540,1/1/1855,01/01/2015,104.8990927,444.7500027,3.27E-06,src/main/resources/valipop/results/batch54-fs/20180703-201534:291,0,0,0,0.6,TRUE,147,6109.507992,NONE,83,889.5951003
20180703-201720:765,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,577283,15625,TRUE,58439,1y,10y,125507,237569,237569,1/1/1855,01/01/2015,99.90352471,473.5921714,1.17E-05,src/main/resources/valipop/results/batch54-fs/20180703-201720:765,0,0,0,0.6,TRUE,147,6028.375328,NONE,58,874.4582788
20180703-203937:093,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,560785,15625,TRUE,58439,1y,10y,122334,229076,229076,1/1/1855,01/01/2015,103.0819598,462.6617668,3.11E-06,src/main/resources/valipop/results/batch54-fs/20180703-203937:093,0,0,0,0.3,TRUE,147,6373.160096,NONE,18,923.0324415
20180703-204133:288,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,538418,15625,TRUE,58439,1y,10y,117488,219432,219432,1/1/1855,01/01/2015,94.71599479,460.5661748,2.62E-06,src/main/resources/valipop/results/batch54-fs/20180703-204133:288,0,0,0,0.3,TRUE,147,6364.001184,NONE,67,848.9539385
20180703-210459:730,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,526963,15625,TRUE,58439,1y,10y,114354,216113,216113,1/1/1855,01/01/2015,110.7974705,454.1732599,3.17E-06,src/main/resources/valipop/results/batch54-fs/20180703-210459:730,0,0,0,1,TRUE,147,6302.403832,NONE,9,854.5825477
20180703-210455:241,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,515626,15625,TRUE,58439,1y,10y,112653,212026,212026,1/1/1855,01/01/2015,160.2341187,473.8616333,4.42E-06,src/main/resources/valipop/results/batch54-fs/20180703-210455:241,0,0,0,1,TRUE,147,6315.11852,NONE,16,842.1629599
20180703-212841:470,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,577198,15625,TRUE,58439,1y,10y,126432,236078,236078,1/1/1855,01/01/2015,113.9016396,913.082949,2.58E-06,src/main/resources/valipop/results/batch54-fs/20180703-212841:470,0,0,0,0,TRUE,147,6368.029136,NONE,3,868.7930952
20180703-212936:915,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592909,15625,TRUE,58439,1y,10y,129118,243122,243122,1/1/1855,01/01/2015,107.8772437,928.6989206,2.54E-06,src/main/resources/valipop/results/batch54-fs/20180703-212936:915,0,0,0,0,TRUE,147,6302.517696,NONE,7,869.173359
20180704-110920:767,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596620,15625,TRUE,58439,1y,10y,124924,250457,250457,1/1/1855,01/01/2015,44.23025741,211.1080405,5.72E-06,src/main/resources/valipop/results/batch54-fs/20180704-110920:767,0,0,0.1,0.1,TRUE,147,6649.228168,NONE,49,326.9804625
20180704-111018:234,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,531570,15625,TRUE,58439,1y,10y,111439,222954,222954,1/1/1855,01/01/2015,37.37401959,195.2862709,6.26E-06,src/main/resources/valipop/results/batch54-fs/20180704-111018:234,0,0,0.1,0.1,TRUE,147,6094.004728,NONE,38,316.5647488
20180704-111043:301,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,528664,15625,TRUE,58439,1y,10y,110666,221748,221748,1/1/1855,01/01/2015,36.66533942,203.0859127,5.62E-06,src/main/resources/valipop/results/batch54-fs/20180704-111043:301,0,0,0.1,0.1,TRUE,147,6851.554248,NONE,11,319.4824937
20180704-111112:428,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,529901,15625,TRUE,58439,1y,10y,110928,222523,222523,1/1/1855,01/01/2015,39.64894333,208.9643236,6.20E-06,src/main/resources/valipop/results/batch54-fs/20180704-111112:428,0,0,0.1,0.1,TRUE,147,6431.48108,NONE,66,313.8858933
20180704-111257:187,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592976,15625,TRUE,58439,1y,10y,123979,249108,249108,1/1/1855,01/01/2015,37.87054855,187.5131654,6.31E-06,src/main/resources/valipop/results/batch54-fs/20180704-111257:187,0,0,1,0.4,TRUE,147,7429.419512,NONE,17,249.7223404
20180704-111343:166,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,529316,15625,TRUE,58439,1y,10y,110700,222397,222397,1/1/1855,01/01/2015,33.27805244,184.0407281,6.61E-06,src/main/resources/valipop/results/batch54-fs/20180704-111343:166,0,0,1,0.4,TRUE,147,6908.79352,NONE,8,249.1049255
20180704-111428:278,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,531713,15625,TRUE,58439,1y,10y,111344,223226,223226,1/1/1855,01/01/2015,34.09931464,184.9406604,5.87E-06,src/main/resources/valipop/results/batch54-fs/20180704-111428:278,0,0,1,0.4,TRUE,147,6854.799744,NONE,2,245.8198097
20180704-111456:206,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595462,15625,TRUE,58439,1y,10y,124536,250086,250086,1/1/1855,01/01/2015,37.08811694,190.4636988,6.74E-06,src/main/resources/valipop/results/batch54-fs/20180704-111456:206,0,0,1,0.4,TRUE,147,7187.598752,NONE,3,257.1010018
20180704-111532:983,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,531038,15625,TRUE,58439,1y,10y,111188,222983,222983,1/1/1855,01/01/2015,36.2127127,177.4259125,5.48E-06,src/main/resources/valipop/results/batch54-fs/20180704-111532:983,0,0,1,0.4,TRUE,147,7336.644624,NONE,2,246.6808669
20180704-111906:936,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593551,15625,TRUE,58439,1y,10y,124377,249300,249300,1/1/1855,01/01/2015,44.86569873,206.3920127,1.57E-06,src/main/resources/valipop/results/batch54-fs/20180704-111906:936,0,0,0.1,0.1,TRUE,147,7142.521704,NONE,73,322.1785323
20180704-111929:812,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,589386,15625,TRUE,58439,1y,10y,123403,247509,247509,1/1/1855,01/01/2015,38.21673776,204.431768,2.22E-06,src/main/resources/valipop/results/batch54-fs/20180704-111929:812,0,0,0.1,0.1,TRUE,147,7132.937952,NONE,3,323.4215917
20180704-112055:458,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596056,15625,TRUE,58439,1y,10y,124762,250081,250081,1/1/1855,01/01/2015,36.55299948,199.6645337,2.45E-06,src/main/resources/valipop/results/batch54-fs/20180704-112055:458,0,0,1,0.4,TRUE,147,7168.669344,NONE,10,254.7049398
20180704-112004:834,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595962,15625,TRUE,58439,1y,10y,124729,250248,250248,1/1/1855,01/01/2015,40.78447291,204.3389204,1.90E-06,src/main/resources/valipop/results/batch54-fs/20180704-112004:834,0,0,0.1,0.1,TRUE,147,7451.421584,NONE,10,323.2144598
20180704-112131:972,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663575,15625,TRUE,58439,1y,10y,138831,278563,278563,1/1/1855,01/01/2015,37.72668089,202.9669093,2.45E-06,src/main/resources/valipop/results/batch54-fs/20180704-112131:972,0,0,1,0.4,TRUE,147,6973.515968,NONE,11,262.1153335
20180704-112037:376,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593644,15625,TRUE,58439,1y,10y,124251,249174,249174,1/1/1855,01/01/2015,40.5940572,214.7971019,2.24E-06,src/main/resources/valipop/results/batch54-fs/20180704-112037:376,0,0,0.1,0.1,TRUE,147,7612.403616,NONE,14,325.3555478
20180704-112215:511,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595374,15625,TRUE,58439,1y,10y,124676,249699,249699,1/1/1855,01/01/2015,36.5626896,194.8551709,2.27E-06,src/main/resources/valipop/results/batch54-fs/20180704-112215:511,0,0,1,0.4,TRUE,147,7362.962992,NONE,9,253.4779179
20180704-112303:312,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596343,15625,TRUE,58439,1y,10y,124668,250805,250805,1/1/1855,01/01/2015,34.42998358,192.5773716,2.14E-06,src/main/resources/valipop/results/batch54-fs/20180704-112303:312,0,0,1,0.4,TRUE,147,6976.854544,NONE,20,253.8064022
20180704-112315:613,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,598651,15625,TRUE,58439,1y,10y,125146,251397,251397,1/1/1855,01/01/2015,36.99800237,185.1263682,1.79E-06,src/main/resources/valipop/results/batch54-fs/20180704-112315:613,0,0,1,0.4,TRUE,147,7178.0688,NONE,4,250.7310505
20180704-112907:653,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,662972,15625,TRUE,58439,1y,10y,138762,278423,278423,1/1/1855,01/01/2015,40.19407923,193.6492012,2.27E-06,src/main/resources/valipop/results/batch54-fs/20180704-112907:653,0,0,1,0.5,TRUE,147,6752.710856,NONE,10,261.8044541
20180704-112956:153,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592174,15625,TRUE,58439,1y,10y,123919,248299,248299,1/1/1855,01/01/2015,34.93859047,190.1588112,1.84E-06,src/main/resources/valipop/results/batch54-fs/20180704-112956:153,0,0,1,0.5,TRUE,147,6282.41516,NONE,11,253.0082118
20180704-112841:637,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,664999,15625,TRUE,58439,1y,10y,139176,279013,279013,1/1/1855,01/01/2015,47.62153486,206.2505578,2.12E-06,src/main/resources/valipop/results/batch54-fs/20180704-112841:637,0,0,0.1,0.1,TRUE,147,7440.908592,NONE,54,329.8985511
20180704-112857:200,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595162,15625,TRUE,58439,1y,10y,124601,249714,249714,1/1/1855,01/01/2015,40.50442365,207.7522304,2.24E-06,src/main/resources/valipop/results/batch54-fs/20180704-112857:200,0,0,0.1,0.1,TRUE,147,7156.694368,NONE,79,322.2094532
20180704-113021:694,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,658727,15625,TRUE,58439,1y,10y,138039,276108,276108,1/1/1855,01/01/2015,38.72546778,188.6874838,1.83E-06,src/main/resources/valipop/results/batch54-fs/20180704-113021:694,0,0,1,0.5,TRUE,147,6175.750984,NONE,16,262.5270344
20180704-112934:916,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594459,15625,TRUE,58439,1y,10y,124585,249583,249583,1/1/1855,01/01/2015,39.69482663,197.2346441,1.83E-06,src/main/resources/valipop/results/batch54-fs/20180704-112934:916,0,0,0.1,0.1,TRUE,147,6561.992048,NONE,18,324.8647207
20180704-113109:729,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594841,15625,TRUE,58439,1y,10y,124567,249675,249675,1/1/1855,01/01/2015,37.8878518,186.8203686,1.72E-06,src/main/resources/valipop/results/batch54-fs/20180704-113109:729,0,0,1,0.5,TRUE,147,6849.550384,NONE,9,251.142337
20180704-113105:408,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,599888,15625,TRUE,58439,1y,10y,125615,251894,251894,1/1/1855,01/01/2015,35.27669796,182.5521397,2.02E-06,src/main/resources/valipop/results/batch54-fs/20180704-113105:408,0,0,1,0.5,TRUE,147,6792.910816,NONE,14,284.8434971
20180704-113019:612,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596017,15625,TRUE,58439,1y,10y,124911,250019,250019,1/1/1855,01/01/2015,40.67355046,211.652093,1.99E-06,src/main/resources/valipop/results/batch54-fs/20180704-113019:612,0,0,0.1,0.1,TRUE,147,6989.97328,NONE,40,325.9738406
20180704-113724:703,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,591771,15625,TRUE,58439,1y,10y,123799,248241,248241,1/1/1855,01/01/2015,38.04702668,188.9969663,2.36E-06,src/main/resources/valipop/results/batch54-fs/20180704-113724:703,0,0,1,0.5,TRUE,147,6701.766096,NONE,12,262.3581049
20180704-113755:453,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594756,15625,TRUE,58439,1y,10y,124447,250043,250043,1/1/1855,01/01/2015,35.47592666,183.0215962,2.22E-06,src/main/resources/valipop/results/batch54-fs/20180704-113755:453,0,0,1,0.5,TRUE,147,6674.648176,NONE,3,256.4592659
20180704-113832:955,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592016,15625,TRUE,58439,1y,10y,124002,248629,248629,1/1/1855,01/01/2015,35.61978818,187.0978745,1.97E-06,src/main/resources/valipop/results/batch54-fs/20180704-113832:955,0,0,1,0.5,TRUE,147,6614.575392,NONE,8,250.9264268
20180704-113906:843,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,659381,15625,TRUE,58439,1y,10y,138045,276866,276866,1/1/1855,01/01/2015,39.58196677,185.2096498,1.95E-06,src/main/resources/valipop/results/batch54-fs/20180704-113906:843,0,0,1,0.5,TRUE,147,6828.757296,NONE,15,253.4321151
20180704-113828:873,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594022,15625,TRUE,58439,1y,10y,124372,249355,249355,1/1/1855,01/01/2015,38.65796461,185.6517041,1.98E-06,src/main/resources/valipop/results/batch54-fs/20180704-113828:873,0,0,0.1,0.2,TRUE,147,6477.747256,NONE,21,318.310926
20180704-113929:286,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,647719,15625,TRUE,58439,1y,10y,135669,272111,272111,1/1/1855,01/01/2015,36.67124238,195.0311268,1.88E-06,src/main/resources/valipop/results/batch54-fs/20180704-113929:286,0,0,1,0.5,TRUE,147,6685.848128,NONE,26,257.4250969
20180704-113826:814,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595526,15625,TRUE,58439,1y,10y,124730,250002,250002,1/1/1855,01/01/2015,42.25646218,199.5431361,1.70E-06,src/main/resources/valipop/results/batch54-fs/20180704-113826:814,0,0,0.1,0.2,TRUE,147,7214.287544,NONE,10,321.8027247
20180704-113857:957,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595245,15625,TRUE,58439,1y,10y,124591,249850,249850,1/1/1855,01/01/2015,39.13388179,186.1294371,2.00E-06,src/main/resources/valipop/results/batch54-fs/20180704-113857:957,0,0,0.1,0.2,TRUE,147,7030.499608,NONE,8,321.2009717
20180704-113959:541,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593494,15625,TRUE,58439,1y,10y,124255,249185,249185,1/1/1855,01/01/2015,40.1473259,189.8163165,1.68E-06,src/main/resources/valipop/results/batch54-fs/20180704-113959:541,0,0,0.1,0.2,TRUE,147,7052.452552,NONE,24,341.6229813
20180704-114535:325,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595368,15625,TRUE,58439,1y,10y,124717,249636,249636,1/1/1855,01/01/2015,36.52136241,189.1849593,2.22E-06,src/main/resources/valipop/results/batch54-fs/20180704-114535:325,0,0,1,0.2,TRUE,147,6661.966232,NONE,13,256.8000827
20180704-114551:882,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594285,15625,TRUE,58439,1y,10y,124389,249445,249445,1/1/1855,01/01/2015,34.33356905,193.3850783,1.98E-06,src/main/resources/valipop/results/batch54-fs/20180704-114551:882,0,0,1,0.2,TRUE,147,6451.337824,NONE,6,254.0643444
20180704-114627:855,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663680,15625,TRUE,58439,1y,10y,138921,278735,278735,1/1/1855,01/01/2015,40.395238,203.6540139,1.81E-06,src/main/resources/valipop/results/batch54-fs/20180704-114627:855,0,0,1,0.2,TRUE,147,6585.555272,NONE,9,265.4443826
20180704-114706:342,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,664816,15625,TRUE,58439,1y,10y,139054,279317,279317,1/1/1855,01/01/2015,39.40959226,196.2163556,1.93E-06,src/main/resources/valipop/results/batch54-fs/20180704-114706:342,0,0,1,0.2,TRUE,147,6777.587312,NONE,34,258.0851371
20180704-114739:708,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593705,15625,TRUE,58439,1y,10y,124380,249293,249293,1/1/1855,01/01/2015,34.67590414,191.0910312,1.81E-06,src/main/resources/valipop/results/batch54-fs/20180704-114739:708,0,0,1,0.2,TRUE,147,7063.946096,NONE,9,258.2001404
20180704-114751:639,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592668,15625,TRUE,58439,1y,10y,124181,248853,248853,1/1/1855,01/01/2015,41.6443388,195.515821,2.02E-06,src/main/resources/valipop/results/batch54-fs/20180704-114751:639,0,0,0.1,0.2,TRUE,147,7353.741704,NONE,18,319.0036164
20180704-114732:700,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,660622,15625,TRUE,58439,1y,10y,138349,277040,277040,1/1/1855,01/01/2015,41.94826656,210.9211352,2.04E-06,src/main/resources/valipop/results/batch54-fs/20180704-114732:700,0,0,0.1,0.2,TRUE,147,7168.295768,NONE,30,338.3904015
20180704-114805:629,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,597130,15625,TRUE,58439,1y,10y,124877,250762,250762,1/1/1855,01/01/2015,39.99967886,191.5603784,1.63E-06,src/main/resources/valipop/results/batch54-fs/20180704-114805:629,0,0,0.1,0.2,TRUE,147,6444.282416,NONE,36,330.1810791
20180704-114932:330,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593678,15625,TRUE,58439,1y,10y,124389,249188,249188,1/1/1855,01/01/2015,39.47613449,190.7178666,1.66E-06,src/main/resources/valipop/results/batch54-fs/20180704-114932:330,0,0,0.1,0.2,TRUE,147,6874.659016,NONE,18,321.8133564
20180704-114603:221,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,213375,7812,TRUE,58439,1y,10y,47670,85998,85998,1/1/1855,01/01/2015,32.90666551,400.3356528,9.06E-06,src/main/resources/valipop/results/batch54-fs/20180704-114603:221,0,0,0,0,TRUE,147,4229.251216,NONE,51,339.6511777
20180704-114551:709,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,245819,7812,TRUE,58439,1y,10y,54959,99480,99480,1/1/1855,01/01/2015,32.07991369,385.619446,1.22E-05,src/main/resources/valipop/results/batch54-fs/20180704-114551:709,0,0,0,0,TRUE,147,3905.99428,NONE,18,377.991442
20180704-114608:311,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,245889,7812,TRUE,58439,1y,10y,53993,100252,100252,1/1/1855,01/01/2015,33.7125798,406.1153327,5.98E-06,src/main/resources/valipop/results/batch54-fs/20180704-114608:311,0,0,0,0,TRUE,147,4049.543624,NONE,61,343.9386997
20180704-114646:612,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,240745,7812,TRUE,58439,1y,10y,52339,98753,98753,1/1/1855,01/01/2015,32.76814308,428.2326935,9.76E-06,src/main/resources/valipop/results/batch54-fs/20180704-114646:612,0,0,0,0,TRUE,147,3656.168904,NONE,64,346.3365728
20180704-114746:890,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,218730,7812,TRUE,58439,1y,10y,47813,89908,89908,1/1/1855,01/01/2015,33.03631092,393.9037823,7.39E-06,src/main/resources/valipop/results/batch54-fs/20180704-114746:890,0,0,0,0,TRUE,147,4335.958128,NONE,6,342.220252
20180704-114746:773,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,237664,7812,TRUE,58439,1y,10y,52918,96240,96240,1/1/1855,01/01/2015,33.46859811,418.8205993,6.09E-06,src/main/resources/valipop/results/batch54-fs/20180704-114746:773,0,0,0,0,TRUE,147,4190.315112,NONE,69,329.9488679
20180704-114755:453,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,256030,7812,TRUE,58439,1y,10y,56461,103891,103891,1/1/1855,01/01/2015,33.27441302,387.6010351,5.85E-06,src/main/resources/valipop/results/batch54-fs/20180704-114755:453,0,0,0,0,TRUE,147,4127.95092,NONE,61,349.4312759
20180704-115339:276,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,617589,15625,TRUE,58439,1y,10y,129485,259188,259188,1/1/1855,01/01/2015,37.32465438,187.0392448,2.02E-06,src/main/resources/valipop/results/batch54-fs/20180704-115339:276,0,0,1,0.2,TRUE,147,6620.010576,NONE,3,254.0433883
20180704-115355:286,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595563,15625,TRUE,58439,1y,10y,124644,250161,250161,1/1/1855,01/01/2015,34.97069552,188.2052642,2.02E-06,src/main/resources/valipop/results/batch54-fs/20180704-115355:286,0,0,1,0.2,TRUE,147,6515.88144,NONE,13,253.6566811
20180704-115458:654,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595239,15625,TRUE,58439,1y,10y,124597,249995,249995,1/1/1855,01/01/2015,35.98954009,186.1426883,2.49E-06,src/main/resources/valipop/results/batch54-fs/20180704-115458:654,0,0,1,0.2,TRUE,147,7137.942232,NONE,14,250.3810807
20180704-115521:328,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595355,15625,TRUE,58439,1y,10y,124588,250019,250019,1/1/1855,01/01/2015,37.21565165,192.4695146,2.25E-06,src/main/resources/valipop/results/batch54-fs/20180704-115521:328,0,0,1,0.2,TRUE,147,7193.056064,NONE,20,252.1638495
20180704-115544:943,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593644,15625,TRUE,58439,1y,10y,124157,249410,249410,1/1/1855,01/01/2015,35.09771503,187.8062126,2.04E-06,src/main/resources/valipop/results/batch54-fs/20180704-115544:943,0,0,1,0.2,TRUE,147,7129.68732,NONE,22,251.0162337
20180704-115709:040,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592587,15625,TRUE,58439,1y,10y,124026,248756,248756,1/1/1855,01/01/2015,41.52986001,194.0188294,1.66E-06,src/main/resources/valipop/results/batch54-fs/20180704-115709:040,0,0,0.1,0.2,TRUE,147,7402.410656,NONE,11,321.333459
